time,vibX,vibY,vibZ
1679531330.5840404,1.982361,-0.655151,-0.438354
1679531330.7962277,1.732361,-0.545776,-0.282104
1679531330.9599135,-1.767639,-0.623901,-0.297729
1679531331.163939,-1.517639,-0.327026,-0.203979
1679531331.4111104,1.732361,-0.467651,-0.344604
1679531331.5930903,1.732361,-0.483276,-0.578979
1679531331.787913,1.482361,-0.702026,-0.625854
1679531332.0490215,1.732361,-0.233276,-0.469604
1679531332.2008483,1.982361,-0.577026,-0.141479
1679531332.369039,1.482361,-0.639526,-0.782104
1679531332.5362277,1.482361,-0.264526,-0.578979
1679531332.696658,1.482361,-0.280151,-0.500854
1679531332.8536875,1.732361,-0.327026,-0.328979
1679531333.0129097,1.982361,-0.498901,-0.344604
1679531333.2097754,1.732361,-0.405151,-0.657104
1679531333.3763845,1.232361,-0.561401,-0.610229
1679531333.5634017,1.732361,-0.873901,-0.453979
1679531333.7691848,1.982361,-0.483276,-0.641479
1679531333.939958,-1.517639,-0.373901,-0.547729
1679531334.184116,1.732361,-0.514526,-0.532104
1679531334.416018,1.982361,-0.280151,-0.407104
1679531334.6160824,1.232361,-0.186401,-0.360229
1679531334.8560483,0.982361,-0.748901,-0.360229
1679531335.048154,1.732361,-0.452026,-0.485229
1679531335.2531767,1.732361,-0.545776,-0.282104
1679531335.4135184,1.732361,-0.561401,-0.797729
1679531335.612115,1.732361,-0.608276,-0.203979
1679531335.7707214,1.732361,-0.561401,-0.250854
1679531335.9374268,1.732361,-0.217651,-0.813354
1679531336.128405,1.732361,-0.467651,-0.203979
1679531336.280555,1.482361,-0.358276,-0.188354
1679531336.4410565,1.982361,-0.842651,-0.157104
1679531336.6125035,1.232361,-0.483276,-0.344604
1679531336.7812831,1.982361,-0.420776,-0.438354
1679531336.9443955,1.482361,-0.514526,-0.782104
1679531337.0966766,1.482361,-0.389526,-0.500854
1679531337.257161,1.232361,-0.608276,-0.157104
1679531337.4287262,1.482361,-0.498901,-0.578979
1679531337.6013029,1.732361,-0.639526,-0.860229
1679531337.821741,1.732361,-0.452026,-0.453979
1679531337.9930975,1.732361,-0.608276,-0.625854
1679531338.165234,1.732361,-0.295776,-0.500854
1679531338.3407085,1.482361,-0.748901,-0.500854
1679531338.5219972,1.732361,-0.530151,-0.328979
1679531338.7527122,1.732361,-0.608276,-0.453979
1679531338.9339738,-1.767639,-0.467651,-0.313354
1679531339.1319602,1.982361,-0.623901,-0.547729
1679531339.2959154,1.982361,-0.405151,-0.578979
1679531339.4965196,1.732361,-0.420776,-0.672729
1679531339.6569011,-1.767639,-0.217651,-0.344604
1679531339.853045,1.732361,-0.311401,-0.344604
1679531340.0137525,1.232361,-0.764526,-0.328979
1679531340.164888,1.982361,-0.889526,-0.516479
1679531340.3284326,1.232361,-0.170776,-0.578979
1679531340.492235,1.982361,-0.577026,-0.344604
1679531340.6923738,1.732361,-0.373901,-0.125854
1679531340.8728154,1.732361,-0.405151,-0.578979
1679531341.0567636,1.982361,-0.342651,-0.328979
1679531341.236773,1.732361,-0.686401,-0.391479
1679531341.3888369,-1.767639,-0.608276,-0.328979
1679531341.5484352,1.732361,-0.295776,-0.469604
1679531341.7129953,1.732361,-0.420776,-0.813354
1679531341.888421,1.482361,-0.436401,-0.407104
1679531342.0679116,1.982361,-0.342651,-0.469604
1679531342.236044,1.732361,-0.358276,-0.813354
1679531342.4165294,1.982361,-0.311401,-0.313354
1679531342.5783718,1.482361,-0.264526,-0.453979
1679531342.749442,1.482361,-0.592651,-0.297729
1679531342.953321,-1.767639,-0.186401,-0.469604
1679531343.1089785,-1.767639,-0.639526,-0.485229
1679531343.256657,1.482361,-0.186401,-0.453979
1679531343.418908,1.982361,-0.139526,-0.516479
1679531343.6045609,1.982361,-0.327026,-0.828979
1679531343.7878976,-1.767639,-0.264526,-0.672729
1679531343.9771817,-1.767639,-0.342651,-0.485229
1679531344.1373637,1.732361,-0.358276,-0.328979
1679531344.3009913,-1.767639,-0.639526,-0.766479
1679531344.4730272,1.732361,-0.514526,-0.360229
1679531344.660936,1.232361,-0.155151,-0.735229
1679531344.8243694,1.982361,-0.264526,-0.297729
1679531344.9975293,1.732361,-0.420776,-0.453979
1679531345.1575496,1.982361,-0.702026,-0.563354
1679531345.3045795,1.982361,-0.686401,-0.469604
1679531345.4812212,1.982361,-0.498901,-0.594604
1679531345.684055,-1.267639,-0.248901,-0.110229
1679531345.8806686,1.732361,-0.389526,-0.297729
1679531346.0569074,1.732361,-0.170776,-0.297729
1679531346.237021,-1.767639,-0.561401,-0.610229
1679531346.4129512,-1.767639,-0.186401,-0.297729
1679531346.5721414,1.482361,-0.545776,-0.719604
1679531346.756687,1.732361,-0.295776,-0.500854
1679531346.9202294,1.732361,-0.030151,-0.453979
1679531347.1009958,1.982361,-0.217651,-0.328979
1679531347.2733805,1.482361,-0.170776,-0.500854
1679531347.4409213,1.982361,-0.389526,-0.172729
1679531347.613255,1.482361,-0.545776,-0.110229
1679531347.8007956,1.732361,-0.655151,-0.422729
1679531347.960779,1.732361,-0.311401,-0.438354
1679531348.128339,1.732361,-0.592651,-0.438354
1679531348.2849014,1.732361,-0.405151,-0.453979
1679531348.4566042,1.982361,-0.623901,-0.157104
1679531348.6205945,1.232361,-0.483276,-0.407104
1679531348.840881,-1.767639,-0.514526,-0.547729
1679531349.016954,-1.767639,-0.420776,-0.500854
1679531349.2119246,1.482361,-0.592651,-0.500854
1679531349.4041464,1.982361,-0.483276,-0.719604
1679531349.564687,1.732361,-0.295776,-0.563354
1679531349.7251592,1.982361,-0.436401,-0.453979
1679531349.9198515,1.482361,-0.358276,-0.407104
1679531350.1082082,1.732361,-0.311401,-0.578979
1679531350.324634,1.482361,-0.952026,-0.469604
1679531350.493327,1.732361,-0.748901,-0.657104
1679531350.657101,1.232361,-0.498901,-0.578979
1679531350.8164024,1.732361,-0.577026,-0.750854
1679531350.972947,1.982361,-0.373901,-0.532104
1679531351.1651807,1.732361,-0.077026,-0.032104
1679531351.3323789,1.982361,-0.467651,-0.375854
1679531351.503453,1.732361,-0.623901,-0.578979
1679531351.6728802,-1.517639,-0.592651,-0.344604
1679531475.165073,-1.767639,-0.49884,0.139771
1679531475.3920746,1.482361,-0.452026,-0.516479
1679531475.628665,1.732361,-0.608276,-0.375854
1679531475.8605857,1.982361,-0.311401,-0.500854
1679531476.0808055,1.732361,-0.420776,-0.610229
1679531476.2480626,1.982361,-0.280151,-0.344604
1679531476.436246,-1.767639,-0.420776,-0.438354
1679531476.617195,1.732361,-0.717651,-0.391479
1679531476.8051624,1.982361,-0.514526,-0.219604
1679531477.0129144,1.982361,-0.514526,-0.375854
1679531477.2080612,-1.767639,-0.186401,-0.360229
1679531477.4002693,-1.767639,-0.686401,-0.219604
1679531477.5920527,1.732361,-0.248901,-0.313354
1679531477.784042,1.982361,-0.436401,-0.266479
1679531477.9558876,-1.767639,-0.077026,-0.532104
1679531478.135894,-1.517639,-0.561401,-0.188354
1679531478.3050392,1.982361,-0.264526,-0.500854
1679531478.4969256,1.732361,-0.608276,-0.672729
1679531478.7090013,-1.767639,-0.592651,-0.500854
1679531478.9798784,1.732361,-0.608276,-0.110229
1679531479.2370608,1.982361,-0.186401,-0.328979
1679531479.4918854,-1.767639,-0.655151,-0.625854
1679531479.6730902,-1.517639,-0.248901,-0.313354
1679531479.8440094,1.982361,-0.373901,-0.703979
1679531479.9959369,1.732361,-0.827026,-0.297729
1679531480.180117,1.732361,-0.327026,-0.750854
1679531480.4005885,1.732361,-0.358276,-0.407104
1679531480.6200802,1.482361,-0.545776,-0.500854
1679531480.831967,1.982361,-0.170776,-0.610229
1679531480.9962902,1.732361,-0.577026,-0.469604
1679531481.1721606,1.982361,-0.327026,-0.453979
1679531481.3519504,1.732361,-0.452026,-0.391479
1679531481.5641584,1.732422,0.047974,-0.625854
1679531481.7321472,1.982361,-0.295776,-0.594604
1679531481.9527366,1.982361,-0.233276,-0.485229
1679531482.1278994,1.982361,-0.467651,-1.000854
1679531482.3441403,1.732361,-0.686401,-0.391479
1679531482.50811,1.482361,-0.498901,-0.110229
1679531482.712196,1.732361,-0.514526,-0.110229
1679531482.9201274,-1.767639,-0.733276,-0.110229
1679531483.111955,1.982361,-0.655151,-0.563354
1679531483.283914,1.732361,-0.327026,-0.469604
1679531483.559927,1.732361,-0.827026,-0.469604
1679531483.724927,1.732361,-0.342651,-0.516479
1679531483.908891,1.982361,-0.639526,-0.391479
1679531484.1320622,1.982361,-0.264526,-0.500854
1679531484.3652143,1.732361,-0.483276,-0.188354
1679531484.55179,1.482361,-0.170776,-0.266479
1679531484.7490726,1.732361,-0.545776,-0.328979
1679531484.935953,1.482361,-0.280151,-0.453979
1679531485.13229,1.732361,-0.389526,-0.313354
1679531485.3240998,1.732361,-0.545776,-0.500854
1679531485.4932437,-1.767639,-0.452026,-0.610229
1679531485.7000256,1.732361,-0.389526,-0.750854
1679531485.9280026,1.732361,-0.608276,-0.266479
1679531486.108168,1.732361,-0.186401,-0.375854
1679531486.32002,1.982361,-0.280151,-0.657104
1679531486.5241034,-1.767639,-0.498901,-0.094604
1679531486.7007182,1.982361,-0.139526,-0.407104
1679531486.8920317,-1.767639,-0.467651,-0.250854
1679531487.059945,1.732361,-0.467651,-0.016479
1679531487.219905,1.732361,-0.311401,-0.235229
1679531487.4002433,1.982361,-0.358276,-0.516479
1679531487.5924444,-1.767639,-0.498901,-0.422729
1679531487.77608,1.732361,-0.248901,-0.375854
1679531487.948218,1.982361,-0.561401,-0.344604
1679531488.1520529,1.482361,-0.420776,-0.735229
1679531488.3440146,1.732361,-0.717651,-0.297729
1679531488.5571814,-1.767639,-0.327026,-0.172729
1679531488.753284,1.982361,-0.342651,-0.360229
1679531488.9161694,1.982361,-0.577026,-0.391479
1679531489.0922632,1.982361,-0.358276,-0.422729
1679531489.2610345,-1.767639,-0.342651,-0.563354
1679531489.440071,1.732361,0.001099,-0.344604
1679531489.6131086,1.982361,-0.686401,-0.391479
1679531489.8240323,1.982361,-0.498901,-0.485229
1679531490.0118678,1.982361,-0.295776,-0.641479
1679531490.187913,-1.767639,-0.186401,-0.641479
1679531490.3687508,-1.767639,-0.514526,-0.750854
1679531490.5720863,-1.767639,-0.327026,-0.610229
1679531490.7479794,1.732361,-0.373901,-0.453979
1679531490.9285402,1.982361,-0.186401,-0.360229
1679531491.100578,1.732361,-0.233276,-0.203979
1679531491.2918572,-1.017639,-0.561401,-0.563354
1679531491.455999,1.732361,-0.467651,-0.266479
1679531491.6439328,1.732361,-0.108276,-0.469604
1679531491.84485,1.732361,-0.592651,-0.641479
1679531492.0719163,1.732361,-0.170776,-0.313354
1679531492.3039277,1.982361,-0.139526,-0.578979
1679531492.5241632,1.982361,-0.498901,-0.578979
1679531492.7346563,1.232361,-0.280151,-0.125854
1679531492.9129276,1.732361,-0.420776,-0.188354
1679531493.0692358,-1.517639,-0.889526,-0.203979
1679531493.236078,1.982361,-0.514526,-0.219604
1679531493.3975232,1.732361,-0.639526,-0.328979
1679531493.557196,-1.767639,-0.545776,-0.532104
1679531493.7331707,-1.767639,-0.498901,-0.297729
1679531493.9055097,1.982361,-0.483276,-0.782104
1679531494.099952,-1.517639,-0.389526,-0.391479
1679531494.2969449,1.982361,-0.358276,-0.375854
1679531494.4809344,-1.767639,-0.373901,-0.360229
1679531494.6644642,1.982361,-0.139526,-0.578979
1679531494.8322127,1.732361,-0.217651,-0.375854
1679531495.0123222,1.732361,-0.373901,-0.500854
1679531495.1929808,1.732361,-0.452026,-0.219604
1679531495.3769996,1.982361,-0.311401,-0.641479
1679531495.5481122,-1.767639,-0.327026,-0.250854
1679531495.7400484,-1.767639,-0.467651,-0.282104
1679531495.9080238,1.982361,-0.498901,-0.782104
1679531496.0800335,1.732361,-0.608276,-0.422729
1679531496.2640035,1.732361,-0.327026,-0.360229
1679531496.4498436,1.732361,-0.233276,-0.250854
1679531496.6480472,1.982361,-0.686401,-0.625854
1679531496.8523383,1.732361,-0.608276,-0.750854
1679531497.0598612,1.732361,-0.545776,-0.672729
1679531497.2174711,1.732361,-0.420776,-0.266479
1679531497.404031,-1.517639,-0.670776,-0.250854
1679531497.572564,-1.767639,-0.155151,-0.578979
1679531497.7642145,1.982361,-0.686401,-0.250854
1679531497.9449675,1.982361,-0.608276,-0.125854
1679531498.124817,1.982361,-0.514526,-0.328979
1679531498.336121,1.732361,-0.123901,-0.438354
1679531498.528181,1.732361,-0.467651,-0.344604
1679531498.713165,1.982361,-0.170776,-0.110229
1679531498.9169607,1.982361,-0.342651,-0.203979
1679531499.1010013,1.732361,-0.264526,-0.485229
1679531499.272139,1.982361,-0.358276,-0.625854
1679531499.492952,-1.517639,-0.373901,-0.891479
1679531499.6678543,1.732361,-0.327026,-0.547729
1679531499.8478816,1.732361,-0.655151,-0.485229
1679531500.0280845,1.982361,-0.702026,-0.235229
1679531500.2120638,-1.767639,-0.155151,-0.297729
1679531500.407944,-1.517639,-0.389526,-0.703979
1679531500.580979,1.482361,-0.639526,-0.532104
1679531500.7722995,-1.767639,-0.311401,-0.500854
1679531500.9458275,1.732361,-0.327026,-0.547729
1679531501.1282024,1.982361,-0.467651,-0.282104
1679531501.3045623,1.232361,-0.514526,-0.297729
1679531501.4680674,1.982361,-0.389526,-0.438354
1679531501.6479356,1.982361,-0.514526,-0.578979
1679531501.828029,1.482361,-0.530151,-0.625854
1679531502.0162897,-1.767639,-0.420776,-0.422729
1679531502.208084,1.982361,-0.389526,-0.141479
1679531502.3882642,-1.767639,-0.452026,-0.360229
1679531502.6240594,1.732361,-0.545776,-0.203979
1679531502.8599994,1.982361,-0.295776,-0.297729
1679531503.1479025,1.732361,-0.342651,-0.328979
1679531503.3289337,1.982361,-0.358276,-0.047729
1679531503.5039904,1.982361,-0.436401,-0.032104
1679531503.6926308,1.732361,-0.436401,-0.203979
1679531503.8609066,-1.767639,-0.420776,-0.407104
1679531504.0440547,-1.767639,-0.467651,-0.063354
1679531504.2119255,1.732361,-0.233276,-0.407104
1679531504.3802578,-1.767639,-0.358276,-0.266479
1679531504.5599391,1.982361,-0.514526,-0.266479
1679531504.7211597,1.982361,-0.467651,-0.266479
1679531504.879881,1.982361,-0.545776,-0.469604
1679531505.060035,1.732361,-0.561401,-0.547729
1679531505.220032,-1.767639,-0.655151,-0.500854
1679531505.4210088,1.982361,-0.264526,-0.438354
1679531505.5848927,1.482361,-0.217651,-0.422729
1679531505.7598877,1.732361,-0.389526,-0.344604
1679531505.9239051,-1.767639,-0.311401,-0.375854
1679531506.1079526,1.732361,-0.733276,-0.250854
1679531506.3045578,1.982361,-0.545776,-0.250854
1679531506.4839756,1.732361,-0.608276,-0.750854
1679531506.6561642,1.982361,-0.733276,-0.407104
1679531506.8682346,1.482361,-0.670776,-0.657104
1679531507.0641649,-1.767639,-0.467651,-0.391479
1679531507.2800736,-1.767639,-0.327026,-0.469604
1679531507.4960835,1.732361,-0.780151,-0.407104
1679531507.7090917,1.982361,-0.46759,0.108521
1679531507.9080172,1.982361,-0.436401,-0.203979
1679531508.103914,1.982361,-0.577026,-0.235229
1679531508.3002083,1.982361,-0.373901,-0.407104
1679531508.4610016,1.732361,-0.514526,-0.375854
1679531508.6441534,1.732361,-0.311401,-0.391479
1679531508.8361382,1.732361,-0.405151,-0.297729
1679531509.0330307,1.982361,-0.420776,-0.438354
1679531509.2367582,1.732361,-0.217651,-0.422729
1679531509.4038897,1.982361,-0.608276,-0.407104
1679531509.612223,-1.767639,-0.311401,-0.532104
1679531509.7962985,-1.517639,-0.811401,-0.313354
1679531510.049196,1.732361,-0.498901,-0.344604
1679531510.2491405,1.982361,-0.327026,-0.485229
1679531510.4535952,1.982361,-0.436401,-0.516479
1679531510.665277,1.982361,-0.514526,-0.266479
1679531510.8969874,1.732361,-0.311401,-0.391479
1679531511.0921135,1.482361,-0.342651,-0.719604
1679531511.352355,1.982361,-0.795776,-0.578979
1679531511.624758,1.732361,-0.358276,-0.328979
1679531511.8488286,-1.517639,-0.592651,-0.516479
1679531512.1008823,-1.767639,-0.295776,-0.125854
1679531512.3358986,1.732361,-0.545776,-0.422729
1679531512.5526562,1.732361,-0.514526,-0.500854
1679531512.7886138,1.732361,-0.717651,-0.250854
1679531513.0119014,-1.517639,-0.405151,-0.110229
1679531513.255827,1.732361,-0.514526,-0.672729
1679531513.4960697,1.982361,-0.295776,-0.485229
1679531513.7198918,1.482361,-0.483276,-0.422729
1679531513.9609096,1.982361,-0.764526,-0.407104
1679531514.1854622,1.982361,-0.327026,-0.860229
1679531514.4610927,1.482361,-0.311401,-0.641479
1679531514.705159,-1.767639,-0.608276,-0.407104
1679531514.9850311,1.982361,-0.498901,-0.813354
1679531515.2094626,1.732361,-0.608276,-0.625854
1679531515.4041028,1.732361,-0.327026,-0.422729
1679531515.6290843,-1.767639,-0.389526,-0.078979
1679531515.8213294,1.982361,-0.217651,-0.125854
1679531516.0289495,1.982361,-0.077026,-0.141479
1679531516.2520006,1.482361,-0.311401,-0.375854
1679531516.4572082,-1.517639,-0.545776,-0.344604
1679531516.7051504,1.982361,-0.248901,-0.391479
1679531516.9360318,1.732361,-0.248901,-0.172729
1679531517.14793,1.732361,-0.467651,-0.219604
1679531517.328379,1.982361,-0.467651,-0.328979
1679531517.5240922,-1.767639,-0.327026,-0.188354
1679531517.7531576,1.732361,-0.561401,-0.282104
1679531518.023913,1.482361,-0.498901,-0.375854
1679531518.221123,1.982361,-0.342651,-0.485229
1679531518.4443245,1.982361,-0.561401,-0.469604
1679531518.6531,1.982361,-0.030151,-0.578979
1679531518.8481357,1.732361,-0.592651,-0.610229
1679531519.1049297,-1.767639,-0.327026,-0.782104
1679531519.306898,-1.767639,-0.451965,0.061646
1679531519.525064,-1.767639,-0.405151,-0.625854
1679531519.6993,-1.767639,-0.436401,-0.641479
1679531519.9241426,1.482361,-0.545776,-0.250854
1679531520.1598947,-1.767639,-0.592651,-0.625854
1679531520.4322083,1.732361,-0.092651,-0.407104
1679531520.6170795,1.982361,-0.233276,-0.078979
1679531520.78889,-1.767639,-0.467651,-0.407104
1679531520.9443915,1.732361,-0.623901,-0.344604
1679531521.1166306,1.732361,-0.405151,-0.375854
1679531521.2960482,1.732361,-0.389526,-0.469604
1679531521.464171,1.982361,-0.577026,-0.532104
1679531521.636926,1.732361,-0.405151,-0.266479
1679531521.841055,1.732361,-0.592651,-0.532104
1679531522.015935,1.482361,-0.405151,-0.422729
1679531522.2041268,1.482361,-0.436401,-0.625854
1679531522.4000034,1.732361,-0.686401,-0.594604
1679531522.5725267,1.982361,-0.467651,-0.500854
1679531522.7761264,1.732361,-0.733276,-0.282104
1679531522.964077,1.732361,-0.248901,-0.422729
1679531523.1571767,1.982361,-0.483276,-0.453979
1679531523.3291054,1.732361,-0.655151,-0.188354
1679531523.5735233,1.982361,-0.467651,-0.094604
1679531523.7571294,1.732361,-0.748901,-0.078979
1679531523.9640765,1.732361,-0.092651,-0.313354
1679531524.144057,1.732361,-0.577026,-0.328979
1679531524.3321033,1.732361,-0.577026,-0.063354
1679531524.5243137,-1.767639,-0.639526,-0.438354
1679531524.70038,1.982361,-0.467651,-0.266479
1679531524.864754,1.732361,-0.920776,-0.657104
1679531525.0330217,1.982361,-0.436401,-0.375854
1679531525.217096,-1.767639,-0.530151,-0.422729
1679531525.4253292,1.982361,-0.436401,-0.485229
1679531525.603942,1.982361,-0.577026,-0.375854
1679531525.76032,1.982361,-0.452026,-0.532104
1679531525.9479935,-1.767639,-0.561401,-0.313354
1679531526.1319325,-1.767639,-0.264526,-0.578979
1679531526.3319178,-1.767639,-0.389526,-0.344604
1679531526.5121424,-1.767639,-0.405151,-0.547729
1679531526.6759858,1.482361,-0.280151,-0.578979
1679531526.8360176,1.982361,-0.545776,-0.594604
1679531527.0280752,1.982361,-0.577026,-0.532104
1679531527.196941,-1.767639,-0.702026,-0.485229
1679531527.3690364,1.982361,-0.452026,-0.469604
1679531527.5362527,1.732361,-0.514526,-0.282104
1679531527.7211022,-1.767639,-0.389526,-0.313354
1679531527.9013934,1.982361,-0.342651,-0.532104
1679531528.0891333,1.732361,-0.436401,-0.328979
1679531528.265051,1.482361,-0.514526,-0.297729
1679531528.4692245,1.732361,-0.670776,-0.266479
1679531528.7122395,1.982361,-0.373901,-0.485229
1679531528.8801067,1.982361,-0.514526,-0.578979
1679531529.0521195,1.982361,-0.092651,-0.578979
1679531529.224525,-1.767639,-0.217651,-0.391479
1679531529.4039257,-1.767639,-0.327026,-0.094604
1679531529.561121,1.982361,-0.623901,-0.735229
1679531529.73312,-1.767639,-0.202026,-0.469604
